case,family,trial_id,acquisition,mIoU,source_root,output_dir,denoise_retained_ratio,depth_nan_ratio,depth_outlier_ratio,det_midpoint_ratio,det_real_detection_ratio,det_fallback_ratio,det_x_spacing_cv,det_y_std,det_ring_count_error,det_n_points,sam_fill_rate,sam_ring_completeness,sam_segment_size_cv,sam_ontology_divergence,orient_invariant_ok,orient_h_ring_corr,overlay_json
3-2,t3,3-2-t000,anchor_from_frozen_stage1,0.631,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy/runs/3-2-t000,0.823253345584304,0.15886482349763578,0.0006226809803916667,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.6768357643853194,0.8888888888888888,0.7106115297981687,0.23302359873375506,1.0,-0.9956222226110221,"{""denoising"": {""mask_r_low"": 2.85, ""mask_r_high"": 3.0, ""mask_theta_low"": 1.55, ""mask_theta_high"": 17.15}, ""enhancing"": {""curvature_threshold"": 0.0005}, ""detecting"": {""binary_threshold"": 127, ""hough_threshold_oblique"": 30, ""hough_threshold_horizontal"": 30, ""hough_threshold_vertical"": 1500, ""maxLineGap_oblique"": 30, ""pattern_tolerance"": 10, ""uniform_k_snap"": true}, ""sam"": {""segment_width"": 1200, ""K_height"": 823.8, ""angle"": 6.12}}"
3-2,t3,3-2-t001,sobol_init,0.262,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy/runs/3-2-t001,0.38087581238588974,0.5335520547124072,0.00033609767045700084,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.3410733592874371,0.8888888888888888,0.5844659853581704,0.35141662796098466,1.0,-0.9956222226110221,"{""denoising"": {""mask_r_low"": 2.95517564015463, ""mask_r_high"": 3.132841501245275, ""mask_theta_low"": 1.5440763854421675, ""mask_theta_high"": 16.45820064097643}, ""enhancing"": {""curvature_threshold"": 0.0004519018406048417}, ""detecting"": {""binary_threshold"": 134, ""hough_threshold_oblique"": 37, ""hough_threshold_horizontal"": 36, ""hough_threshold_vertical"": 1118, ""maxLineGap_oblique"": 53, ""pattern_tolerance"": 18, ""uniform_k_snap"": true}, ""sam"": {""segment_width"": 1324, ""K_height"": 948.3934363350272, ""angle"": 6.5961885787546635}}"
3-2,t3,3-2-t002,sobol_init,0.189,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy/runs/3-2-t002,0.20409351398234435,0.750922752050024,0.0002415104130927057,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.1895824504845602,1.0,0.6595581470042622,0.24334120203054171,1.0,-0.9956222226110221,"{""denoising"": {""mask_r_low"": 2.736207290645689, ""mask_r_high"": 2.9335338024888187, ""mask_theta_low"": 1.8848952106200159, ""mask_theta_high"": 17.59399638697505}, ""enhancing"": {""curvature_threshold"": 0.0018810237744823098}, ""detecting"": {""binary_threshold"": 111, ""hough_threshold_oblique"": 40, ""hough_threshold_horizontal"": 58, ""hough_threshold_vertical"": 1706, ""maxLineGap_oblique"": 28, ""pattern_tolerance"": 9, ""uniform_k_snap"": false}, ""sam"": {""segment_width"": 1087, ""K_height"": 836.2689766101539, ""angle"": 4.271751265972853}}"
3-2,t3,3-2-t003,sobol_init,0.186,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy/runs/3-2-t003,0.7677635773890383,0.13357681852945372,0.00079397346560999,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.3701113280553828,0.8888888888888888,0.6775702804935729,0.2799405042160681,1.0,-0.9956222226110221,"{""denoising"": {""mask_r_low"": 2.779220705665648, ""mask_r_high"": 3.0683715553954243, ""mask_theta_low"": 1.1737831747159362, ""mask_theta_high"": 15.46393034607172}, ""enhancing"": {""curvature_threshold"": 0.0014755401108413936}, ""detecting"": {""binary_threshold"": 129, ""hough_threshold_oblique"": 21, ""hough_threshold_horizontal"": 42, ""hough_threshold_vertical"": 2114, ""maxLineGap_oblique"": 15, ""pattern_tolerance"": 10, ""uniform_k_snap"": false}, ""sam"": {""segment_width"": 1283, ""K_height"": 853.8480280898511, ""angle"": 5.462609367445111}}"
3-2,t3,3-2-t004,sobol_init,0.622,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy/runs/3-2-t004,0.7908054353121027,0.1609457565775603,0.0005455742100329706,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.6945508263464516,0.8888888888888888,0.7213130693722851,0.26810437241977053,1.0,-0.9956222226110221,"{""denoising"": {""mask_r_low"": 2.855568204447627, ""mask_r_high"": 2.994059825874865, ""mask_theta_low"": 2.2566090058535337, ""mask_theta_high"": 18.60779793187976}, ""enhancing"": {""curvature_threshold"": 0.001055608143284917}, ""detecting"": {""binary_threshold"": 152, ""hough_threshold_oblique"": 56, ""hough_threshold_horizontal"": 24, ""hough_threshold_vertical"": 1455, ""maxLineGap_oblique"": 39, ""pattern_tolerance"": 13, ""uniform_k_snap"": true}, ""sam"": {""segment_width"": 1119, ""K_height"": 743.3166580274701, ""angle"": 7.8262605760246515}}"
3-2,t3,3-2-t005,sobol_init,0.578,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy/runs/3-2-t005,0.8092769419042602,0.15557860930936013,0.0007253003177602791,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.6403442417137629,0.8888888888888888,0.7672369542062883,0.24724309614373624,1.0,-0.9956222226110221,"{""denoising"": {""mask_r_low"": 2.8973128105513752, ""mask_r_high"": 3.0540916801895945, ""mask_theta_low"": 2.063032609410584, ""mask_theta_high"": 18.34819245710969}, ""enhancing"": {""curvature_threshold"": 0.0007493892265483736}, ""detecting"": {""binary_threshold"": 145, ""hough_threshold_oblique"": 28, ""hough_threshold_horizontal"": 45, ""hough_threshold_vertical"": 2317, ""maxLineGap_oblique"": 32, ""pattern_tolerance"": 12, ""uniform_k_snap"": true}, ""sam"": {""segment_width"": 1233, ""K_height"": 811.2617618404329, ""angle"": 8.855320113711059}}"
3-2,t3,3-2-t006,sobol_init,0.519,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy/runs/3-2-t006,0.7024123058887828,0.17231894162699454,0.000460604364659917,0.1,0.3,0.7,0.7777777777777776,22.875308192506356,0.0,10.0,0.5578561329441538,0.8888888888888888,0.9015705446294487,0.3098224913683144,1.0,-0.9956222226110221,"{""denoising"": {""mask_r_low"": 2.8301045590080323, ""mask_r_high"": 2.98002701937221, ""mask_theta_low"": 1.742360733449459, ""mask_theta_high"": 15.705072551965714}, ""enhancing"": {""curvature_threshold"": 0.0011203767267987132}, ""detecting"": {""binary_threshold"": 107, ""hough_threshold_oblique"": 54, ""hough_threshold_horizontal"": 28, ""hough_threshold_vertical"": 1245, ""maxLineGap_oblique"": 58, ""pattern_tolerance"": 15, ""uniform_k_snap"": false}, ""sam"": {""segment_width"": 1169, ""K_height"": 992.1617800369859, ""angle"": 6.21820845734328}}"
3-2,t3,3-2-t008,sobol_init,0.387,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy/runs/3-2-t008,0.5194121118270713,0.39979448128099165,0.00016925543955892273,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.5065961179736789,1.0,0.8559742306747448,0.36704348233969697,1.0,-0.9956222226110221,"{""denoising"": {""mask_r_low"": 2.9333731784205885, ""mask_r_high"": 2.9733731784205886, ""mask_theta_low"": 1.3735695737414062, ""mask_theta_high"": 16.71861469745636}, ""enhancing"": {""curvature_threshold"": 0.00034321837425231935}, ""detecting"": {""binary_threshold"": 156, ""hough_threshold_oblique"": 48, ""hough_threshold_horizontal"": 54, ""hough_threshold_vertical"": 1924, ""maxLineGap_oblique"": 22, ""pattern_tolerance"": 7, ""uniform_k_snap"": true}, ""sam"": {""segment_width"": 1037, ""K_height"": 899.1521666757762, ""angle"": 7.742443774826825}}"
3-2,t3,3-2-t009,sobol_init,0.065,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy/runs/3-2-t009,0.23035125169803997,0.6479525760465237,0.00029716009842477775,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.04185396262133807,0.8888888888888888,1.103447420413788,0.372445117335352,1.0,-0.9956222226110221,"{""denoising"": {""mask_r_low"": 2.9665340837091208, ""mask_r_high"": 3.0723286947235464, ""mask_theta_low"": 2.3834931664168835, ""mask_theta_high"": 15.934016101062298}, ""enhancing"": {""curvature_threshold"": 0.0019876513393595812}, ""detecting"": {""binary_threshold"": 146, ""hough_threshold_oblique"": 26, ""hough_threshold_horizontal"": 48, ""hough_threshold_vertical"": 2438, ""maxLineGap_oblique"": 36, ""pattern_tolerance"": 6, ""uniform_k_snap"": true}, ""sam"": {""segment_width"": 1178, ""K_height"": 731.0148692689836, ""angle"": 5.612199773080647}}"
3-2,t3,3-2-t010,sobol_init,0.671,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy/runs/3-2-t010,0.8343188235899832,0.1670758502740232,0.0006863434746077339,0.0,0.2,0.8,0.0,0.1340217391305032,0.0,10.0,0.6739604826988044,0.8888888888888888,0.6886919226302719,0.22950468053098905,1.0,-0.9956222226110221,"{""denoising"": {""mask_r_low"": 2.742384914495051, ""mask_r_high"": 3.021392267756164, ""mask_theta_low"": 1.2329812431707978, ""mask_theta_high"": 18.008898463100195}, ""enhancing"": {""curvature_threshold"": 0.0005584053801372648}, ""detecting"": {""binary_threshold"": 124, ""hough_threshold_oblique"": 52, ""hough_threshold_horizontal"": 26, ""hough_threshold_vertical"": 1345, ""maxLineGap_oblique"": 11, ""pattern_tolerance"": 17, ""uniform_k_snap"": false}, ""sam"": {""segment_width"": 1215, ""K_height"": 922.4066877737641, ""angle"": 8.288199660368264}}"
3-2,t3,3-2-t011,sobol_init,0.566,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy/runs/3-2-t011,0.8060531412254403,0.1437536899336614,0.000770438188956814,0.1,0.1,0.9,0.0,0.0,0.0,10.0,0.6726139320467174,0.8888888888888888,0.724929194319767,0.24858831911348206,1.0,-0.9956222226110221,"{""denoising"": {""mask_r_low"": 2.842184770759195, ""mask_r_high"": 3.1367609965149312, ""mask_theta_low"": 2.0161897162906826, ""mask_theta_high"": 16.924120746552944}, ""enhancing"": {""curvature_threshold"": 0.0009349285926669835}, ""detecting"": {""binary_threshold"": 113, ""hough_threshold_oblique"": 32, ""hough_threshold_horizontal"": 34, ""hough_threshold_vertical"": 990, ""maxLineGap_oblique"": 25, ""pattern_tolerance"": 16, ""uniform_k_snap"": false}, ""sam"": {""segment_width"": 1016, ""K_height"": 787.641423754394, ""angle"": 7.0570296151563525}}"
3-2,t3,3-2-t012,ei,0.665,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy/runs/3-2-t012,0.8353921036685584,0.16296289334016076,0.0006997806924648619,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.750927733794857,1.0,0.6671913500834222,0.26781535843437565,1.0,-0.9956222226110221,"{""denoising"": {""mask_r_low"": 2.7531990284052514, ""mask_r_high"": 3.05229142912006, ""mask_theta_low"": 1.2317436210979773, ""mask_theta_high"": 17.649270672986617}, ""enhancing"": {""curvature_threshold"": 0.000614674684730654}, ""detecting"": {""binary_threshold"": 105, ""hough_threshold_oblique"": 38, ""hough_threshold_horizontal"": 53, ""hough_threshold_vertical"": 2023, ""maxLineGap_oblique"": 43, ""pattern_tolerance"": 8, ""uniform_k_snap"": true}, ""sam"": {""segment_width"": 1008, ""K_height"": 982.3001551204495, ""angle"": 8.454285685661688}}"
3-2,t3,3-2-t013,uncertainty,0.291,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy/runs/3-2-t013,0.46653623607409195,0.38792469774642474,0.00020088930380995207,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.3864164722749181,0.8888888888888888,0.8263584522920022,0.40574362758663096,1.0,-0.9956222226110221,"{""denoising"": {""mask_r_low"": 2.93254330049267, ""mask_r_high"": 2.9725433004926702, ""mask_theta_low"": 2.3634268115886865, ""mask_theta_high"": 15.309949186831814}, ""enhancing"": {""curvature_threshold"": 0.001247655225999691}, ""detecting"": {""binary_threshold"": 102, ""hough_threshold_oblique"": 37, ""hough_threshold_horizontal"": 22, ""hough_threshold_vertical"": 1440, ""maxLineGap_oblique"": 45, ""pattern_tolerance"": 20, ""uniform_k_snap"": true}, ""sam"": {""segment_width"": 1101, ""K_height"": 921.497787135118, ""angle"": 4.236019654283734}}"
3-2,t3,3-2-t014,ei,0.028,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy/runs/3-2-t014,0.03195681532849895,0.9412842193699784,0.00023176013510540195,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.02600822980075011,1.0,0.6883866952468565,0.22384650525354044,1.0,-0.9956222226110221,"{""denoising"": {""mask_r_low"": 2.777920034318009, ""mask_r_high"": 2.9155942481591217, ""mask_theta_low"": 2.4781499298623633, ""mask_theta_high"": 18.963553059340924}, ""enhancing"": {""curvature_threshold"": 0.0006077480003563543}, ""detecting"": {""binary_threshold"": 127, ""hough_threshold_oblique"": 49, ""hough_threshold_horizontal"": 60, ""hough_threshold_vertical"": 1407, ""maxLineGap_oblique"": 30, ""pattern_tolerance"": 17, ""uniform_k_snap"": true}, ""sam"": {""segment_width"": 1063, ""K_height"": 885.1688250622457, ""angle"": 4.8613697451363675}}"
3-2,t3,3-2-t015,uncertainty,0.515,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy/runs/3-2-t015,0.8037679655599869,0.14456968671752657,0.0007314003473442536,0.1,0.2,0.8,0.0,0.9700111662918971,0.0,10.0,0.7192441890398698,0.8888888888888888,0.7175853454842264,0.2932008861626112,1.0,-0.9956222226110221,"{""denoising"": {""mask_r_low"": 2.8960796629312062, ""mask_r_high"": 3.0896270633988716, ""mask_theta_low"": 1.0543173209487389, ""mask_theta_high"": 16.518449135222795}, ""enhancing"": {""curvature_threshold"": 0.001917459700057365}, ""detecting"": {""binary_threshold"": 117, ""hough_threshold_oblique"": 53, ""hough_threshold_horizontal"": 53, ""hough_threshold_vertical"": 2491, ""maxLineGap_oblique"": 20, ""pattern_tolerance"": 15, ""uniform_k_snap"": false}, ""sam"": {""segment_width"": 1039, ""K_height"": 928.9170672008258, ""angle"": 4.028161918312133}}"
3-2,t3,3-2-t016,ei,0.687,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy/runs/3-2-t016,0.8338554517479415,0.15903541779626681,0.0006959241829193341,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.75429014998198,0.8888888888888888,0.643922125278471,0.257028745046975,1.0,-0.9956222226110221,"{""denoising"": {""mask_r_low"": 2.9124491499408407, ""mask_r_high"": 3.0281298948549913, ""mask_theta_low"": 1.355711904046622, ""mask_theta_high"": 18.712640785579897}, ""enhancing"": {""curvature_threshold"": 0.0006904310293632689}, ""detecting"": {""binary_threshold"": 135, ""hough_threshold_oblique"": 48, ""hough_threshold_horizontal"": 52, ""hough_threshold_vertical"": 1756, ""maxLineGap_oblique"": 42, ""pattern_tolerance"": 20, ""uniform_k_snap"": true}, ""sam"": {""segment_width"": 1005, ""K_height"": 742.6629561811627, ""angle"": 7.857254835431132}}"
3-2,t3,3-2-t017,uncertainty,0.262,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy/runs/3-2-t017,0.25480302736270133,0.7105567788494572,5.4618790366909444e-05,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.2161293005461451,0.8888888888888888,0.7852938213013103,0.21562950475213172,1.0,-0.9956222226110221,"{""denoising"": {""mask_r_low"": 2.8989869852286385, ""mask_r_high"": 2.9389869852286385, ""mask_theta_low"": 1.9033730078122217, ""mask_theta_high"": 18.76384877609992}, ""enhancing"": {""curvature_threshold"": 0.0013937139771212448}, ""detecting"": {""binary_threshold"": 154, ""hough_threshold_oblique"": 59, ""hough_threshold_horizontal"": 32, ""hough_threshold_vertical"": 1148, ""maxLineGap_oblique"": 40, ""pattern_tolerance"": 13, ""uniform_k_snap"": true}, ""sam"": {""segment_width"": 1307, ""K_height"": 796.6957388714645, ""angle"": 8.994799497623857}}"
3-2,t3,3-2-t018,ei,0.53,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy/runs/3-2-t018,0.8206354926989231,0.14195527623443005,0.0007696404382249378,0.1,0.1,0.9,0.0,0.0,0.0,10.0,0.6072587001033676,0.8888888888888888,0.8014519625455019,0.22374797007780556,1.0,-0.9956222226110221,"{""denoising"": {""mask_r_low"": 2.798325906376812, ""mask_r_high"": 3.069770383772269, ""mask_theta_low"": 1.461058591875581, ""mask_theta_high"": 16.738973316990744}, ""enhancing"": {""curvature_threshold"": 0.000932207681663618}, ""detecting"": {""binary_threshold"": 103, ""hough_threshold_oblique"": 24, ""hough_threshold_horizontal"": 50, ""hough_threshold_vertical"": 2070, ""maxLineGap_oblique"": 20, ""pattern_tolerance"": 9, ""uniform_k_snap"": false}, ""sam"": {""segment_width"": 1165, ""K_height"": 847.0159292839492, ""angle"": 7.85653881049957}}"
3-2,t3,3-2-t019,uncertainty,0.508,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy/runs/3-2-t019,0.7485831514829879,0.14255216893774109,0.0008081242950774826,0.0,0.3,0.7,0.7777777777777776,22.53605414929919,0.0,10.0,0.5510837752527753,0.8888888888888888,0.8520681805498018,0.2631006537450801,1.0,-0.9956222226110221,"{""denoising"": {""mask_r_low"": 2.8761627394660247, ""mask_r_high"": 3.145344852700687, ""mask_theta_low"": 1.2156143458422206, ""mask_theta_high"": 15.051438635427537}, ""enhancing"": {""curvature_threshold"": 0.0009547854495728674}, ""detecting"": {""binary_threshold"": 107, ""hough_threshold_oblique"": 56, ""hough_threshold_horizontal"": 27, ""hough_threshold_vertical"": 1013, ""maxLineGap_oblique"": 48, ""pattern_tolerance"": 11, ""uniform_k_snap"": false}, ""sam"": {""segment_width"": 1224, ""K_height"": 867.5703459915151, ""angle"": 8.951814109967188}}"
3-2,t3,3-2-t020,ei,0.641,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy/runs/3-2-t020,0.8325366241975152,0.17881582816099567,0.0006948003063014743,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.6922616902379038,0.8888888888888888,0.6919502668945684,0.2361293865922171,1.0,-0.9956222226110221,"{""denoising"": {""mask_r_low"": 2.789924165654084, ""mask_r_high"": 3.012875373658051, ""mask_theta_low"": 1.1219615814973931, ""mask_theta_high"": 18.104405756005402}, ""enhancing"": {""curvature_threshold"": 0.0002233389294273587}, ""detecting"": {""binary_threshold"": 130, ""hough_threshold_oblique"": 36, ""hough_threshold_horizontal"": 59, ""hough_threshold_vertical"": 2002, ""maxLineGap_oblique"": 18, ""pattern_tolerance"": 18, ""uniform_k_snap"": true}, ""sam"": {""segment_width"": 1169, ""K_height"": 848.4481265387815, ""angle"": 7.213601519999408}}"
3-2,t3,3-2-t021,uncertainty,0.272,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy/runs/3-2-t021,0.40246418769331915,0.5188701687102877,0.0003446937245662883,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.37478465090674346,1.0,0.7390662452637836,0.35074816129850367,1.0,-0.9956222226110221,"{""denoising"": {""mask_r_low"": 2.9534512892873117, ""mask_r_high"": 3.141611851172507, ""mask_theta_low"": 2.1948456524040445, ""mask_theta_high"": 18.652397368356574}, ""enhancing"": {""curvature_threshold"": 0.0002341455804192881}, ""detecting"": {""binary_threshold"": 158, ""hough_threshold_oblique"": 27, ""hough_threshold_horizontal"": 55, ""hough_threshold_vertical"": 854, ""maxLineGap_oblique"": 32, ""pattern_tolerance"": 18, ""uniform_k_snap"": false}, ""sam"": {""segment_width"": 1099, ""K_height"": 968.9798123407186, ""angle"": 4.692803787864781}}"
3-2,t3,3-2-t022,ei,0.282,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy/runs/3-2-t022,0.49441379501538635,0.37068926873170277,0.00017945841339872195,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.3901551305560066,0.8888888888888888,0.7495507466263762,0.35524753078273935,1.0,-0.9956222226110221,"{""denoising"": {""mask_r_low"": 2.9337399416506256, ""mask_r_high"": 2.9737399416506256, ""mask_theta_low"": 1.9079346878785166, ""mask_theta_high"": 15.596426402010328}, ""enhancing"": {""curvature_threshold"": 0.0005237649413983662}, ""detecting"": {""binary_threshold"": 107, ""hough_threshold_oblique"": 43, ""hough_threshold_horizontal"": 35, ""hough_threshold_vertical"": 1422, ""maxLineGap_oblique"": 35, ""pattern_tolerance"": 17, ""uniform_k_snap"": true}, ""sam"": {""segment_width"": 1138, ""K_height"": 869.7258782191756, ""angle"": 5.384818320525384}}"
3-2,t3,3-2-t023,uncertainty,0.37,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy/runs/3-2-t023,0.8016134845166477,0.1529806756739434,0.0007257115108596904,0.1,0.2,0.8,0.0,0.937923166668611,0.0,10.0,0.4880176794179733,0.8888888888888888,0.8983111875269922,0.1854145194755308,1.0,-0.9956222226110221,"{""denoising"": {""mask_r_low"": 2.7684752487860513, ""mask_r_high"": 3.0185257861440804, ""mask_theta_low"": 2.3412541339445294, ""mask_theta_high"": 18.484365853524583}, ""enhancing"": {""curvature_threshold"": 0.0008057626799190435}, ""detecting"": {""binary_threshold"": 131, ""hough_threshold_oblique"": 49, ""hough_threshold_horizontal"": 45, ""hough_threshold_vertical"": 2419, ""maxLineGap_oblique"": 32, ""pattern_tolerance"": 7, ""uniform_k_snap"": false}, ""sam"": {""segment_width"": 1280, ""K_height"": 796.9738317125178, ""angle"": 4.108278074789468}}"
3-2,t3,3-2-t024,ei,0.346,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy/runs/3-2-t024,0.7489079078167266,0.17136711951841554,0.0007714934713306645,0.1,0.1,0.9,0.0,0.0,0.0,10.0,0.5182358602280424,0.8888888888888888,0.6602897295389105,0.2817780257235218,1.0,-0.9956222226110221,"{""denoising"": {""mask_r_low"": 2.8452161276811156, ""mask_r_high"": 3.0136235471984034, ""mask_theta_low"": 1.8527857823399454, ""mask_theta_high"": 15.748537010182506}, ""enhancing"": {""curvature_threshold"": 0.0002400194588461043}, ""detecting"": {""binary_threshold"": 143, ""hough_threshold_oblique"": 25, ""hough_threshold_horizontal"": 21, ""hough_threshold_vertical"": 1867, ""maxLineGap_oblique"": 11, ""pattern_tolerance"": 13, ""uniform_k_snap"": false}, ""sam"": {""segment_width"": 1094, ""K_height"": 833.3518247589951, ""angle"": 8.988180574347783}}"
3-2,t3,3-2-t025,uncertainty,0.09,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy/runs/3-2-t025,0.13196196390452164,0.8041980827904581,0.00021062759332554054,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.07862271630950071,0.8888888888888888,0.88860143031718,0.4165659211498421,1.0,-0.9956222226110221,"{""denoising"": {""mask_r_low"": 2.97348759147336, ""mask_r_high"": 3.1426581508460645, ""mask_theta_low"": 1.7466727743030162, ""mask_theta_high"": 18.913601497260697}, ""enhancing"": {""curvature_threshold"": 0.001919525846996634}, ""detecting"": {""binary_threshold"": 105, ""hough_threshold_oblique"": 22, ""hough_threshold_horizontal"": 34, ""hough_threshold_vertical"": 1115, ""maxLineGap_oblique"": 47, ""pattern_tolerance"": 20, ""uniform_k_snap"": false}, ""sam"": {""segment_width"": 1321, ""K_height"": 816.0184516747674, ""angle"": 8.340400795027133}}"
3-2,t3,3-2-t026,ei,0.638,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy/runs/3-2-t026,0.817261195182517,0.1520587062903652,0.0007477820751665584,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.7232006716911488,0.8888888888888888,0.6990245099539283,0.26517200968204774,1.0,-0.9956222226110221,"{""denoising"": {""mask_r_low"": 2.716379985384733, ""mask_r_high"": 3.032190432320387, ""mask_theta_low"": 1.9279977761535054, ""mask_theta_high"": 17.728775395523364}, ""enhancing"": {""curvature_threshold"": 0.0013343301390984553}, ""detecting"": {""binary_threshold"": 125, ""hough_threshold_oblique"": 59, ""hough_threshold_horizontal"": 20, ""hough_threshold_vertical"": 1372, ""maxLineGap_oblique"": 45, ""pattern_tolerance"": 17, ""uniform_k_snap"": true}, ""sam"": {""segment_width"": 1042, ""K_height"": 820.9154367361949, ""angle"": 8.80014077713685}}"
3-2,t3,3-2-t027,uncertainty,0.3,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/3-2-bo-proxy/runs/3-2-t027,0.6829110840920882,0.1807556733870042,0.0007901238879333677,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.5075901891903666,0.8888888888888888,0.6598310522912172,0.34668201146959,1.0,-0.9956222226110221,"{""denoising"": {""mask_r_low"": 2.922589432927588, ""mask_r_high"": 3.143596883405039, ""mask_theta_low"": 2.3079092473062435, ""mask_theta_high"": 15.001005056801654}, ""enhancing"": {""curvature_threshold"": 0.00027144572817849595}, ""detecting"": {""binary_threshold"": 157, ""hough_threshold_oblique"": 24, ""hough_threshold_horizontal"": 38, ""hough_threshold_vertical"": 1930, ""maxLineGap_oblique"": 54, ""pattern_tolerance"": 16, ""uniform_k_snap"": false}, ""sam"": {""segment_width"": 1027, ""K_height"": 999.6158006436999, ""angle"": 5.5174002890905225}}"
